Dataset,Algorithm,Run,Time(ms),CPU(%),Memory(MB)
randomArrays.txt,RecursiveInsertionSort,3,0.565900,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.049300,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.048700,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.089400,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.123100,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.112300,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.116600,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.085600,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.088500,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.082100,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.012200,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.536000,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.016800,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.730700,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.702400,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.702800,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.123700,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.050200,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.039100,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.118300,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.126300,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.178700,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,2.753700,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.037200,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.035500,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.128700,3035.16,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.133700,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.368900,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.546600,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.544600,717.27,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.523200,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.734600,531.75,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.546400,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.479000,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.697700,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.600300,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.613100,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,1.470700,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.210200,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.248900,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.020600,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.028100,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.020600,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.180200,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,1.932600,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.176000,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.299400,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.446300,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.570400,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.049900,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.042300,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.044700,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.109700,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.123300,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.105400,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.226200,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.243700,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.226600,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.691600,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.688600,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.612700,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.139700,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.142400,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.117700,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.152400,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.177400,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.153900,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.171400,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.209400,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.169200,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.500200,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.432400,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.431700,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.003600,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.003200,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.002500,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.009600,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.009000,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.009600,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.075800,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.084000,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.072100,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.667000,585.64,0.00
randomArrays.txt,RecursiveInsertionSort,2,1.988700,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.779300,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.666100,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.615500,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.623300,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.367100,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.376100,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.398200,980.98,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.136600,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.135700,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.131000,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,1,0.193500,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,2,0.192500,0.00,0.00
randomArrays.txt,RecursiveInsertionSort,3,0.192900,0.00,0.00
