Dataset,Algorithm,Run,Time(ms),CPU(%),Memory(MB)
randomArrays.txt,IterativeQuickSort,3,0.085000,0.00,0.00
randomArrays.txt,IterativeQuickSort,1,0.062900,0.00,0.00
randomArrays.txt,IterativeQuickSort,2,0.058400,0.00,0.00
randomArrays.txt,IterativeQuickSort,3,0.059700,0.00,0.00
randomArrays.txt,IterativeQuickSort,1,0.101700,0.00,0.00
randomArrays.txt,IterativeQuickSort,2,0.103700,0.00,0.00
randomArrays.txt,IterativeQuickSort,3,0.102300,0.00,0.00
randomArrays.txt,IterativeQuickSort,1,0.030600,0.00,0.00
randomArrays.txt,IterativeQuickSort,2,0.031900,0.00,0.00
randomArrays.txt,IterativeQuickSort,3,0.030600,0.00,0.00
randomArrays.txt,IterativeQuickSort,1,0.092600,0.00,0.00
randomArrays.txt,IterativeQuickSort,2,0.078200,0.00,0.00
randomArrays.txt,IterativeQuickSort,3,0.078700,0.00,0.00
randomArrays.txt,IterativeQuickSort,1,0.062800,0.00,0.00
randomArrays.txt,IterativeQuickSort,2,0.058100,0.00,0.00
randomArrays.txt,IterativeQuickSort,3,0.059000,0.00,0.00
randomArrays.txt,IterativeQuickSort,1,0.151300,0.00,0.00
randomArrays.txt,IterativeQuickSort,2,0.080700,0.00,0.00
randomArrays.txt,IterativeQuickSort,3,0.081700,0.00,0.00
randomArrays.txt,IterativeQuickSort,1,0.135100,0.00,0.00
randomArrays.txt,IterativeQuickSort,2,0.136900,0.00,0.00
randomArrays.txt,IterativeQuickSort,3,0.139500,0.00,0.00
randomArrays.txt,IterativeQuickSort,1,0.114300,0.00,0.00
randomArrays.txt,IterativeQuickSort,2,0.111100,0.00,0.00
randomArrays.txt,IterativeQuickSort,3,0.118900,0.00,0.50
randomArrays.txt,IterativeQuickSort,1,0.059500,0.00,0.00
randomArrays.txt,IterativeQuickSort,2,0.059500,0.00,0.00
randomArrays.txt,IterativeQuickSort,3,0.064500,0.00,0.00
randomArrays.txt,IterativeQuickSort,1,0.038200,0.00,0.00
randomArrays.txt,IterativeQuickSort,2,0.037600,0.00,0.00
randomArrays.txt,IterativeQuickSort,3,0.038300,0.00,0.00
randomArrays.txt,IterativeQuickSort,1,0.022700,0.00,0.00
randomArrays.txt,IterativeQuickSort,2,0.020400,0.00,0.00
randomArrays.txt,IterativeQuickSort,3,0.019600,0.00,0.00
randomArrays.txt,IterativeQuickSort,1,0.176900,0.00,0.00
randomArrays.txt,IterativeQuickSort,2,0.169000,0.00,0.00
randomArrays.txt,IterativeQuickSort,3,0.150300,0.00,0.00
randomArrays.txt,IterativeQuickSort,1,0.106900,0.00,0.00
randomArrays.txt,IterativeQuickSort,2,0.103900,0.00,0.00
randomArrays.txt,IterativeQuickSort,3,0.121100,0.00,0.00
randomArrays.txt,IterativeQuickSort,1,0.099500,0.00,0.00
randomArrays.txt,IterativeQuickSort,2,0.096900,0.00,0.00
randomArrays.txt,IterativeQuickSort,3,0.102000,0.00,0.00
randomArrays.txt,IterativeQuickSort,1,0.048100,0.00,0.00
randomArrays.txt,IterativeQuickSort,2,0.047400,0.00,0.00
randomArrays.txt,IterativeQuickSort,3,0.047400,0.00,0.00
randomArrays.txt,IterativeQuickSort,1,0.121900,0.00,0.00
randomArrays.txt,IterativeQuickSort,2,0.205600,0.00,0.00
randomArrays.txt,IterativeQuickSort,3,0.121400,0.00,0.00
randomArrays.txt,IterativeQuickSort,1,0.029600,0.00,0.00
randomArrays.txt,IterativeQuickSort,2,0.056400,0.00,0.00
