Dataset,Algorithm,Run,Time(ms),CPU(%),Memory(MB)
randomArrays.txt,InsertionSort,1,0.017800,0.00,0.00
randomArrays.txt,InsertionSort,2,0.022600,0.00,0.00
randomArrays.txt,InsertionSort,3,0.020000,0.00,0.00
randomArrays.txt,InsertionSort,1,0.103400,0.00,0.00
randomArrays.txt,InsertionSort,2,0.085100,0.00,0.00
randomArrays.txt,InsertionSort,3,0.090000,0.00,0.00
randomArrays.txt,InsertionSort,1,0.095900,0.00,0.00
randomArrays.txt,InsertionSort,2,0.087500,0.00,0.00
randomArrays.txt,InsertionSort,3,0.093700,0.00,0.00
randomArrays.txt,InsertionSort,1,0.033200,0.00,0.00
randomArrays.txt,InsertionSort,2,0.035800,0.00,0.00
randomArrays.txt,InsertionSort,3,0.034800,0.00,0.00
randomArrays.txt,InsertionSort,1,0.119600,0.00,0.00
randomArrays.txt,InsertionSort,2,0.108400,0.00,0.00
randomArrays.txt,InsertionSort,3,0.090700,0.00,0.00
randomArrays.txt,InsertionSort,1,0.085700,0.00,0.00
randomArrays.txt,InsertionSort,2,0.083700,0.00,0.00
randomArrays.txt,InsertionSort,3,0.090000,0.00,0.00
randomArrays.txt,InsertionSort,1,0.158400,0.00,0.00
randomArrays.txt,InsertionSort,2,0.154700,0.00,0.00
randomArrays.txt,InsertionSort,3,0.159300,0.00,0.00
randomArrays.txt,InsertionSort,1,0.080300,0.00,0.00
randomArrays.txt,InsertionSort,2,0.016000,0.00,0.00
randomArrays.txt,InsertionSort,3,0.014200,0.00,0.00
randomArrays.txt,InsertionSort,1,0.198000,0.00,0.00
randomArrays.txt,InsertionSort,2,0.189500,0.00,0.00
randomArrays.txt,InsertionSort,3,0.227900,0.00,0.00
randomArrays.txt,InsertionSort,1,0.003000,0.00,0.00
randomArrays.txt,InsertionSort,2,0.002700,0.00,0.00
randomArrays.txt,InsertionSort,3,0.002200,0.00,0.00
randomArrays.txt,InsertionSort,1,0.186800,0.00,0.00
randomArrays.txt,InsertionSort,2,0.213200,0.00,0.00
randomArrays.txt,InsertionSort,3,0.190100,0.00,0.00
randomArrays.txt,InsertionSort,1,0.025900,0.00,0.00
randomArrays.txt,InsertionSort,2,0.027900,0.00,0.00
randomArrays.txt,InsertionSort,3,0.027600,0.00,0.00
randomArrays.txt,InsertionSort,1,0.186300,0.00,0.00
randomArrays.txt,InsertionSort,2,0.185700,0.00,0.00
randomArrays.txt,InsertionSort,3,0.176500,0.00,0.00
randomArrays.txt,InsertionSort,1,0.019900,0.00,0.00
randomArrays.txt,InsertionSort,2,0.019100,0.00,0.00
randomArrays.txt,InsertionSort,3,0.020500,0.00,0.00
randomArrays.txt,InsertionSort,1,0.018900,0.00,0.00
randomArrays.txt,InsertionSort,2,0.019500,0.00,0.00
randomArrays.txt,InsertionSort,3,0.018500,0.00,0.00
randomArrays.txt,InsertionSort,1,0.036200,0.00,0.00
randomArrays.txt,InsertionSort,2,0.035400,0.00,0.00
randomArrays.txt,InsertionSort,3,0.036000,0.00,0.00
randomArrays.txt,InsertionSort,1,0.176400,0.00,0.00
randomArrays.txt,InsertionSort,2,0.162300,0.00,0.00
randomArrays.txt,InsertionSort,3,1.318100,0.00,0.00
randomArrays.txt,InsertionSort,1,0.021400,0.00,0.00
randomArrays.txt,InsertionSort,2,0.021000,0.00,0.00
randomArrays.txt,InsertionSort,3,0.024400,0.00,0.00
randomArrays.txt,InsertionSort,1,0.031600,0.00,0.00
randomArrays.txt,InsertionSort,2,0.034400,0.00,0.00
randomArrays.txt,InsertionSort,3,0.035300,0.00,0.00
randomArrays.txt,InsertionSort,1,0.059200,0.00,0.00
randomArrays.txt,InsertionSort,2,0.118100,0.00,0.00
randomArrays.txt,InsertionSort,3,0.068700,0.00,0.00
randomArrays.txt,InsertionSort,1,0.023500,0.00,0.00
randomArrays.txt,InsertionSort,2,0.022700,0.00,0.00
