Dataset,Algorithm,Run,Time(ms),CPU(%),Memory(MB)
randomArrays.txt,QuickSort,3,2.527600,0.00,0.00
randomArrays.txt,QuickSort,1,3.017600,0.00,0.00
randomArrays.txt,QuickSort,2,2.954900,0.00,0.00
randomArrays.txt,QuickSort,3,2.370500,0.00,0.00
randomArrays.txt,QuickSort,1,5.676500,0.00,0.00
randomArrays.txt,QuickSort,2,5.734700,68.12,0.00
randomArrays.txt,QuickSort,3,5.711700,0.00,0.00
randomArrays.txt,QuickSort,1,0.058300,0.00,0.00
randomArrays.txt,QuickSort,2,0.059400,0.00,0.00
randomArrays.txt,QuickSort,3,0.079300,0.00,0.00
randomArrays.txt,QuickSort,1,0.534600,0.00,0.00
randomArrays.txt,QuickSort,2,0.374900,0.00,0.00
randomArrays.txt,QuickSort,3,0.379100,0.00,0.00
randomArrays.txt,QuickSort,1,2.654300,0.00,0.00
randomArrays.txt,QuickSort,2,2.654200,147.17,0.00
randomArrays.txt,QuickSort,3,2.653900,0.00,0.00
randomArrays.txt,QuickSort,1,4.854300,0.00,0.00
randomArrays.txt,QuickSort,2,6.959700,56.13,0.00
randomArrays.txt,QuickSort,3,7.038300,0.00,0.00
randomArrays.txt,QuickSort,1,6.341700,61.60,0.00
randomArrays.txt,QuickSort,2,5.943700,0.00,0.00
randomArrays.txt,QuickSort,3,6.284900,62.15,0.00
randomArrays.txt,QuickSort,1,3.085900,126.58,0.00
randomArrays.txt,QuickSort,2,3.293700,0.00,0.00
randomArrays.txt,QuickSort,3,2.669800,0.00,0.00
randomArrays.txt,QuickSort,1,2.681900,0.00,0.00
randomArrays.txt,QuickSort,2,2.927600,0.00,0.00
randomArrays.txt,QuickSort,3,2.678800,0.00,0.00
randomArrays.txt,QuickSort,1,3.066200,0.00,0.00
randomArrays.txt,QuickSort,2,3.070300,0.00,0.00
randomArrays.txt,QuickSort,3,3.073900,0.00,0.00
randomArrays.txt,QuickSort,1,1.611800,0.00,0.00
randomArrays.txt,QuickSort,2,1.611100,242.46,0.00
randomArrays.txt,QuickSort,3,1.817000,0.00,0.00
randomArrays.txt,QuickSort,1,5.250700,0.00,0.00
randomArrays.txt,QuickSort,2,5.259800,0.00,0.00
randomArrays.txt,QuickSort,3,3.841600,101.68,0.00
randomArrays.txt,QuickSort,1,4.528100,86.27,0.00
randomArrays.txt,QuickSort,2,4.405800,0.00,0.00
randomArrays.txt,QuickSort,3,4.468100,0.00,0.00
randomArrays.txt,QuickSort,1,2.119700,0.00,0.00
